JobSat,Age,YearsCodePro,ConvertedComp,WorkWeekHrs,EdLevel
3,22.0,1.0,41244.0,40.0,other
2,27.0,2.0,51147.0,45.0,Bachelor
5,32.0,4.0,32315.0,45.0,other
1,31.0,12.0,102693.0,40.0,Bachelor
5,30.0,2.0,27492.0,35.0,Doctoral
4,23.0,2.0,39964.0,32.0,Bachelor
4,32.0,1.0,45830.0,40.0,Master
5,28.0,5.0,63016.0,42.0,Master
4,26.0,3.0,59454.0,37.5,Master
4,59.0,32.0,35676.0,35.0,other
4,33.0,2.0,60505.0,60.0,Bachelor
5,60.0,35.0,160405.0,55.0,Doctoral
5,27.0,0.0,38169.0,40.0,Bachelor
5,42.0,16.0,91660.0,50.0,Master
2,36.0,12.0,58167.0,40.0,Doctoral
5,25.0,0.0,32712.0,60.0,Master
4,22.0,2.0,40101.0,35.0,Master
2,33.0,10.0,79740.0,40.0,other
5,43.0,10.0,81863.0,40.0,Master
4,30.0,8.0,45250.0,42.0,Bachelor
4,60.0,20.0,188424.0,40.0,Bachelor
5,36.0,7.0,98321.0,45.0,Bachelor
2,26.0,2.0,53437.0,40.0,Bachelor
1,35.0,13.0,40560.0,46.0,Bachelor
3,21.0,3.0,33732.0,40.0,other
3,51.0,10.0,82488.0,60.0,Doctoral
4,36.0,9.0,77911.0,40.0,Doctoral
2,32.0,11.0,45830.0,40.0,Bachelor
2,29.0,6.0,44320.0,39.0,Master
5,30.0,10.0,109932.0,50.0,other
4,35.0,15.0,61872.0,40.0,Master
5,30.0,7.0,96945.0,40.0,Master
4,25.0,4.0,28140.0,45.0,Master
2,26.0,3.0,52248.0,45.0,Master
5,45.0,25.0,82726.0,37.5,other
5,30.0,5.0,67599.0,39.0,Master
5,42.0,17.0,164988.0,40.0,Master
5,34.0,12.0,38916.0,40.0,other
4,32.0,6.0,45241.0,38.0,Bachelor
5,40.0,15.0,71966.0,45.0,Bachelor
4,30.0,0.0,53277.0,40.0,Master
5,29.0,11.0,62365.0,40.0,Bachelor
4,27.0,5.0,45797.0,37.5,Bachelor
3,26.0,7.0,64859.0,39.38520408163265,other
1,35.0,9.0,114575.0,40.0,Master
2,22.0,2.0,57287.0,40.0,other
2,34.0,12.0,60505.0,38.0,other
5,31.0,2.0,63016.0,35.0,Master
5,58.0,30.0,114575.0,40.0,Doctoral
1,40.0,20.0,41244.0,40.0,other
5,28.0,3.0,37816.0,40.0,Bachelor
3,38.0,17.0,45830.0,45.0,Master
5,42.0,19.0,66453.0,45.0,Master
2,50.0,20.0,98321.0,40.0,Bachelor
3,56.0,36.0,131844.0,40.0,Bachelor
2,43.0,21.0,45241.0,35.0,other
4,23.0,1.0,30095.0,38.75,Bachelor
5,29.0,5.0,30552.0,40.0,Master
4,20.0,0.0,41871.0,40.0,other
2,37.0,7.050151975683891,45401.0,38.0,other
4,34.0,8.0,38916.0,40.0,Doctoral
5,30.0,5.0,52339.0,40.0,Doctoral
1,31.0,4.0,43538.0,40.0,Doctoral
5,31.0,8.0,41508.0,40.0,Master
2,28.0,8.0,77268.0,40.0,Master
5,47.0,21.0,114575.0,32.0,Master
4,30.0,5.0,58881.0,37.5,Bachelor
2,36.0,3.0,103210.0,40.0,Bachelor
2,27.0,1.0,38778.0,37.0,other
4,40.0,18.0,112283.0,45.0,Doctoral
1,25.0,2.0,27492.0,40.0,Master
4,40.0,15.0,80202.0,40.0,Doctoral
2,38.0,20.0,64630.0,45.0,Bachelor
4,38.0,6.0,41247.0,20.0,Bachelor
3,26.0,3.0,57287.0,50.0,Master
4,58.0,30.0,137649.0,46.0,other
3,26.0,1.0,54049.0,45.0,Master
5,28.0,2.0,35748.0,45.0,Master
5,46.0,24.0,168037.0,60.0,other
5,27.0,3.0,64888.0,35.0,Master
5,24.0,1.0,51147.0,40.0,Bachelor
2,49.0,20.0,170101.0,45.0,Bachelor
5,28.0,4.0,64162.0,40.0,Bachelor
4,34.0,10.0,97284.0,50.0,Bachelor
4,35.0,17.0,81348.0,38.0,other
1,48.0,20.0,25944.0,20.0,other
3,28.0,6.0,37485.0,37.5,other
4,25.0,2.0,68745.0,39.0,Bachelor
3,45.0,22.0,83194.0,38.0,Bachelor
5,43.0,21.0,62808.0,32.0,Master
5,31.0,14.0,52704.0,40.0,Bachelor
2,24.0,2.0,33732.0,29.0,Bachelor
4,30.0,15.0,72966.0,38.0,Master
5,29.0,4.0,18188.0,45.0,Master
5,31.0,11.0,56874.0,40.0,Bachelor
5,32.0,14.0,162147.0,48.0,Bachelor
5,26.0,3.0,52548.0,40.0,Master
5,36.0,7.0,48120.0,40.0,other
2,21.0,3.0,26886.0,35.0,other
5,24.0,1.0,76765.0,48.0,Master
4,29.0,3.0,63245.0,37.5,Bachelor
4,39.0,5.0,32712.0,37.5,Bachelor
4,33.0,3.0,35395.0,40.0,Bachelor
4,30.0,2.0,39254.0,33.0,Bachelor
5,29.0,8.0,97389.0,40.0,Master
5,20.0,2.0,26068.0,40.0,other
4,31.0,18.0,64630.0,40.0,Bachelor
4,33.0,8.0,65040.0,37.5,Bachelor
2,43.0,10.0,50376.0,40.0,other
2,25.0,4.0,13749.0,35.0,Bachelor
4,36.0,10.0,28872.0,50.0,Master
3,56.0,36.0,57287.0,40.0,other
5,63.0,37.0,168037.0,48.0,Bachelor
5,42.0,18.0,171862.0,40.47211895910781,Master
2,48.0,22.0,20628.0,40.0,other
3,36.0,8.0,76326.0,40.0,Bachelor
2,33.0,5.0,59934.0,39.38520408163265,Master
5,31.0,4.0,50413.0,40.0,Doctoral
5,26.0,4.0,53850.0,40.0,Master
5,24.0,1.0,24744.0,60.0,Master
5,21.0,0.0,31403.0,44.0,Bachelor
5,28.0,5.0,54996.0,70.0,Master
2,28.0,4.0,61870.0,39.5,Master
4,32.0,6.0,64859.0,40.0,other
2,29.0,4.0,44320.0,39.0,Master
4,31.0,11.0,73285.0,50.0,Bachelor
4,33.0,12.0,15600.0,20.0,Bachelor
5,35.0,10.0,57744.0,35.0,Master
5,31.0,10.0,87896.0,45.0,Doctoral
5,52.0,28.0,59454.0,40.0,Doctoral
5,48.0,8.0,113447.0,45.0,Doctoral
4,24.0,5.0,151337.0,50.0,other
3,26.0,4.0,80202.0,50.0,Master
2,27.0,3.0,41100.0,16.0,other
4,34.0,12.0,148648.0,38.0,Master
5,23.0,4.0,94359.0,37.0,other
4,20.0,4.0,42624.0,20.0,other
3,32.0,9.0,39254.0,37.5,Bachelor
2,32.0,5.0,52428.0,40.0,Master
3,28.0,6.0,51559.0,45.0,Master
4,44.0,24.0,67178.0,40.0,Bachelor
5,37.0,20.0,27492.0,36.0,Master
3,25.0,3.0,47160.0,40.0,Master
5,33.0,4.0,49267.0,42.0,Bachelor
4,44.0,5.0,45241.0,50.0,Bachelor
4,27.0,5.0,60505.0,40.0,Bachelor
5,30.0,4.0,49722.0,38.0,Master
4,29.0,2.0,106874.0,40.0,Doctoral
4,29.0,3.0,43110.0,35.0,Bachelor
4,37.0,9.0,63936.0,42.0,Master
5,46.0,21.0,114575.0,25.0,Master
5,36.0,9.0,50157.0,32.0,Master
4,30.0,10.0,113837.0,40.0,other
3,33.0,7.0,67021.0,45.0,Bachelor
1,23.0,2.0,10380.0,8.0,Bachelor
3,27.0,2.0,31403.0,37.5,other
4,28.0,5.0,66453.0,40.0,Master
2,31.0,13.0,60967.0,40.0,Master
4,35.0,8.0,64860.0,40.0,Master
5,32.0,8.0,51704.0,37.5,Master
4,28.0,1.0,31020.0,60.0,Master
5,21.0,1.0,19236.0,42.0,other
2,31.0,6.0,33732.0,50.0,Master
4,30.0,4.0,34900.0,40.0,Doctoral
3,36.0,15.0,83016.0,40.0,Master
4,29.0,0.0,34368.0,32.0,Bachelor
3,30.0,6.0,31128.0,40.0,Master
5,29.0,4.0,57287.0,40.0,Master
4,30.0,7.0,38496.0,42.0,Doctoral
2,31.0,6.0,32712.0,38.0,Bachelor
4,33.0,6.0,59579.0,40.0,Bachelor
4,29.0,4.0,54480.0,35.0,Bachelor
4,27.0,2.0,28536.0,40.0,Master
5,27.0,0.0,54049.0,38.0,Master
5,27.0,3.0,60505.0,50.0,Bachelor
4,36.0,15.0,54996.0,8.0,Master
4,34.0,7.0,76339.0,40.0,Master
5,25.0,3.0,61834.0,40.0,Bachelor
5,35.0,11.0,45241.0,50.0,other
5,47.0,24.0,129718.0,50.0,Master
1,39.0,13.0,104855.0,44.0,Master
3,28.0,6.0,40812.0,37.0,Master
5,35.0,9.0,99680.0,45.0,Master
3,22.0,2.0,20628.0,56.0,other
5,26.0,3.0,77556.0,60.0,Bachelor
2,24.0,3.0,27492.0,39.0,Master
4,46.0,15.0,68748.0,40.0,Master
2,37.0,7.0,37744.0,37.5,Bachelor
5,33.0,10.0,76339.0,40.0,Bachelor
4,37.0,13.0,32712.0,37.5,other
3,49.0,30.0,90482.0,43.0,other
5,25.0,3.0,40101.0,40.0,Master
3,27.0,2.0,46752.0,40.0,Master
5,32.0,14.0,57287.0,39.0,Bachelor
5,30.0,3.0,68705.0,42.0,other
2,30.0,2.0,36664.0,38.0,Master
4,28.0,0.0,64888.0,38.0,Bachelor
3,26.0,5.0,41820.0,40.0,other
3,39.0,20.0,193889.0,40.47211895910781,Bachelor
1,25.0,3.0,71966.0,36.0,Bachelor
4,34.0,10.0,57072.0,40.0,Doctoral
2,39.0,16.0,90758.0,40.0,Master
1,26.0,12.0,31620.0,50.0,Master
4,48.0,25.0,51888.0,40.0,Master
4,26.0,6.0,79813.0,45.0,Bachelor
3,30.0,7.0,73507.0,40.0,Bachelor
2,37.0,10.0,54049.0,50.0,other
1,58.0,15.0,103776.0,35.0,Bachelor
5,26.0,4.0,58881.0,37.0,Master
5,33.0,6.0,77831.0,45.0,Bachelor
5,35.0,7.0,38915.0,35.0,Doctoral
4,25.0,5.0,49722.0,37.5,Master
4,32.0,15.0,95423.0,40.0,other
2,30.0,10.0,131761.0,60.0,Bachelor
1,33.0,11.0,35028.0,40.0,other
2,29.0,7.0,82494.0,36.0,Bachelor
5,58.0,32.0,91883.0,37.0,Master
4,29.0,5.0,18319.0,40.0,Master
2,28.0,12.0,54996.0,40.0,Master
4,22.0,0.0,30535.0,40.0,other
5,27.0,2.0,97284.0,42.0,Master
4,25.0,0.0,66033.0,50.0,Master
4,30.0,5.0,64859.0,50.0,Master
4,41.0,11.0,63337.0,40.0,Master
2,25.0,0.0,44488.0,8.0,Master
5,26.0,3.0,79817.0,38.0,Master
5,33.0,10.0,54289.0,40.0,Doctoral
4,37.0,5.0,103117.0,50.0,Doctoral
3,28.0,5.0,27492.0,45.0,Master
5,36.0,4.0,68041.0,37.0,other
1,46.0,31.0,72522.0,40.0,other
5,27.0,4.0,21408.0,35.0,Doctoral
5,25.0,2.0,18156.0,30.0,other
5,28.0,4.0,48120.0,35.0,Master
5,21.0,2.0,34352.0,38.0,other
2,44.0,15.0,48121.0,30.0,Master
5,24.0,3.0,34790.0,37.5,other
5,45.0,0.0,41244.0,40.0,Master
2,23.0,5.0,28786.0,45.0,Bachelor
4,26.0,5.0,90758.0,45.0,Bachelor
5,24.0,6.0,58812.0,40.0,Master
4,41.0,20.0,52942.0,40.0,other
5,23.0,2.0,39725.0,37.5,Bachelor
2,36.0,13.0,151263.0,40.0,Doctoral
4,50.0,24.0,140527.0,40.0,Doctoral
5,23.0,3.0,34543.0,37.5,other
4,39.0,16.0,41986.0,40.0,Bachelor
2,41.0,3.0,45396.0,42.0,Bachelor
5,31.0,5.0,85051.0,9.0,Master
3,29.0,5.0,52704.0,40.0,Bachelor
2,24.0,2.0,18384.0,35.0,other
1,58.0,27.0,71036.0,32.0,Doctoral
4,39.0,16.0,68745.0,50.0,Master
2,25.0,3.0,48120.0,40.0,Bachelor
4,35.0,12.0,67368.0,40.0,Master
5,30.0,5.0,75669.0,35.0,Doctoral
2,34.0,8.0,98135.0,30.0,Doctoral
1,28.0,0.0,68748.0,45.0,Master
4,24.0,2.0,30612.0,36.0,Master
4,34.0,9.0,138308.0,50.0,Doctoral
4,32.0,2.0,80202.0,38.0,Master
2,25.0,3.0,45396.0,38.0,other
4,30.0,5.0,60535.0,42.0,Master
4,31.0,9.0,76.0,40.0,Master
5,28.0,3.0,53184.0,50.0,Master
4,29.0,6.0,50868.0,50.0,Master
2,39.0,12.0,77832.0,40.0,Master
5,22.0,4.0,36753.0,30.0,Master
1,28.0,6.0,38916.0,38.0,Bachelor
4,23.0,5.0,64888.0,40.0,other
5,30.0,3.0,32316.0,50.0,Master
3,31.0,6.0,73274.0,37.5,Master
5,35.0,10.0,40070.0,30.0,Bachelor
1,22.0,0.0,23553.0,40.0,Bachelor
5,27.0,3.0,91606.0,50.0,Master
4,43.0,20.0,89364.0,40.0,Master
2,30.0,2.0,62697.0,38.0,Master
5,36.0,13.0,71966.0,34.0,Bachelor
3,26.0,3.0,40789.0,40.0,Master
2,35.0,6.0,48120.0,25.0,Master
4,23.0,3.0,35329.0,35.0,Bachelor
5,40.0,20.0,39876.0,40.0,other
5,28.0,1.0,60505.0,38.0,Master
3,26.0,2.0,24744.0,45.0,Master
5,32.0,8.0,71496.0,50.0,Master
3,28.0,6.0,54996.0,37.5,Master
5,50.0,26.0,130847.0,40.0,Master
4,35.0,9.0,92964.0,41.0,Master
4,33.0,4.0,137400.0,40.0,Bachelor
5,26.0,3.0,19452.0,35.0,Doctoral
4,22.0,5.0,47563.0,38.0,Bachelor
4,36.0,15.0,130847.0,37.0,Bachelor
4,29.0,3.0,66453.0,44.0,Master
5,46.0,20.0,85931.0,36.0,Master
4,30.0,5.0,45804.0,37.5,other
5,28.0,3.0,42656.0,40.0,Bachelor
4,29.0,5.0,116.0,40.0,Master
5,22.0,3.0,41223.0,37.5,other
5,30.0,5.0,68102.0,40.0,Master
4,35.0,12.0,71966.0,37.5,Bachelor
3,39.0,24.0,70692.0,40.0,Doctoral
5,30.0,10.0,40154.0,40.0,Doctoral
5,37.0,10.0,112000.0,30.0,Bachelor
4,40.0,20.0,103057.0,50.0,Bachelor
5,29.0,10.0,58368.0,38.0,Master
2,32.0,8.0,80202.0,32.0,Master
4,34.0,11.0,67215.0,40.0,Bachelor
4,41.0,7.0,40563.0,37.0,Master
5,27.0,3.0,43239.0,35.0,Master
2,31.0,9.0,49917.0,35.0,Bachelor
5,33.0,4.0,61872.0,40.0,Master
4,32.0,9.0,54049.0,40.0,Doctoral
3,38.0,13.0,70264.0,40.13716814159292,Bachelor
3,45.0,8.0,52339.0,37.5,Master
5,22.0,6.0,78508.0,40.0,other
5,28.0,4.0,81074.0,50.0,Master
4,21.0,6.0,16500.0,40.0,Master
2,34.0,6.0,49119.0,40.0,Bachelor
5,23.0,5.0,26700.0,40.0,other
4,42.0,0.0,71496.0,38.0,Master
4,41.0,15.0,34368.0,40.0,Bachelor
3,26.0,3.0,39647.0,37.5,Master
4,40.0,15.0,94210.0,35.0,Bachelor
5,24.0,2.0,46891.0,40.0,Bachelor
5,42.0,7.0,67215.0,36.0,Bachelor
4,28.0,2.0,51559.0,40.0,Master
2,40.0,14.0,75631.0,37.5,Bachelor
2,30.0,5.0,40101.0,50.0,Master
4,26.0,2.0,52704.0,40.0,Master
4,31.0,9.0,12972.0,35.0,other
4,30.0,2.0,37128.0,40.0,Master
4,25.0,4.0,21168.0,45.0,other
5,45.0,25.0,94618.0,40.0,Master
5,26.0,2.0,23376.0,38.0,Master
2,41.0,20.0,74474.0,37.0,Doctoral
4,24.0,1.0,34368.0,40.0,Master
5,29.0,5.0,57254.0,35.0,Bachelor
2,29.0,7.0,70658.0,40.0,Master
5,39.0,21.0,90482.0,40.0,Bachelor
2,30.0,10.0,63592.0,38.0,Master
4,25.0,2.0,30480.0,37.0,Bachelor
1,38.0,21.0,78508.0,40.0,Bachelor
2,20.0,1.0,28760.0,37.0,other
5,32.0,3.0,28536.0,15.0,Bachelor
1,26.0,6.0,61872.0,40.0,Master
5,32.0,6.0,66000.0,40.0,other
5,31.0,5.0,70264.0,40.0,Bachelor
2,30.0,6.0,56228.0,37.5,Bachelor
4,26.0,5.0,45803.0,40.0,other
4,60.0,40.0,59124.0,40.0,Doctoral
4,46.0,22.0,99313.0,37.5,Bachelor
2,39.0,20.0,54996.0,40.0,other
5,26.0,4.0,13752.0,12.0,Bachelor
3,23.0,6.0,41217.0,40.0,other
5,35.0,13.0,126032.0,50.0,Master
5,34.0,10.0,64859.0,40.0,Master
5,60.0,25.0,171862.0,40.0,other
4,25.0,3.0,63240.0,37.5,Master
2,24.0,2.0,45830.0,37.0,Master
3,24.0,4.0,10896.0,65.0,Master
5,50.0,17.0,43992.0,41.0,other
5,23.0,3.0,41871.0,50.0,Bachelor
2,28.0,5.0,61071.0,40.0,Bachelor
5,39.0,16.0,57744.0,40.0,Master
4,27.0,6.0,54996.0,40.0,other
4,30.0,4.0,82726.0,35.0,Bachelor
5,32.0,6.0,42804.0,39.0,Master
2,29.0,5.0,43538.0,39.0,Master
5,55.0,30.0,68705.0,45.0,Bachelor
4,25.0,5.0,60725.0,40.0,other
5,28.0,4.0,45396.0,40.0,Bachelor
3,56.0,32.0,91660.0,40.0,Master
2,40.0,3.0,49160.0,37.0,Master
5,28.0,15.0,96240.0,45.0,Master
5,27.0,5.0,59454.0,40.0,Bachelor
4,33.0,12.0,86478.0,35.0,other
5,30.0,9.0,52339.0,44.0,Master
5,27.0,5.0,34368.0,40.0,other
5,49.0,22.0,95000.0,40.399014778325125,Bachelor
4,28.0,4.0,63016.0,40.0,Bachelor
3,30.0,1.0,51888.0,45.0,Doctoral
5,36.0,10.0,46704.0,35.0,Doctoral
4,48.0,26.0,82494.0,40.0,Master
4,46.0,22.0,78508.0,40.0,Bachelor
5,29.0,3.0,80202.0,35.0,Doctoral
4,41.0,18.0,59006.0,40.0,other
2,26.0,6.0,49119.0,37.0,Bachelor
4,44.0,25.0,73284.0,40.0,Master
5,22.0,2.0,8020.0,5.0,Bachelor
5,27.0,3.0,31776.0,38.0,other
5,33.0,4.0,70337.0,45.0,Bachelor
5,60.0,39.0,34020.0,15.0,Bachelor
3,29.0,6.0,64859.0,45.0,Bachelor
5,28.0,5.0,98135.0,35.0,other
4,23.0,0.0,53424.0,40.0,Bachelor
5,32.0,9.0,9681.0,40.0,Bachelor
5,43.0,25.0,61872.0,35.0,Master
4,26.0,6.0,40101.0,31.0,Bachelor
5,34.0,14.0,129259.0,37.0,Doctoral
5,29.0,10.0,62691.0,40.0,Bachelor
2,27.0,7.0,80155.0,35.0,other
5,26.0,2.0,67215.0,40.0,Master
4,25.0,1.0,17508.0,32.0,Master
5,28.0,7.0,74474.0,40.0,Master
5,32.0,6.0,76765.0,40.0,Doctoral
2,38.0,12.0,75619.0,42.0,Doctoral
4,22.0,1.0,41871.0,40.0,Bachelor
4,43.0,23.0,66569.0,40.0,Bachelor
5,38.0,22.0,86976.0,28.0,other
5,28.0,7.477815699658703,54049.0,38.0,Bachelor
4,23.0,5.0,68745.0,50.0,Master
5,28.0,6.0,184195.0,40.0,Master
2,30.0,6.0,79413.0,50.0,other
1,54.0,31.0,196250.0,40.0,Bachelor
4,39.0,14.0,69183.0,40.35565476190476,Doctoral
4,35.0,8.0,131988.0,32.0,other
4,29.0,4.0,73655.0,38.0,Master
4,31.0,12.0,57480.0,40.0,Bachelor
5,35.0,10.0,81074.0,43.0,Doctoral
2,37.0,18.0,76992.0,47.0,Master
5,28.0,6.0,58319.0,40.0,Master
4,27.0,4.0,6876.0,10.0,Bachelor
4,26.0,6.0,61872.0,40.0,Bachelor
3,29.0,5.0,62396.0,40.0,Master
5,24.0,4.0,25206.0,16.0,other
4,28.0,5.0,48120.0,38.0,Master
2,25.0,2.0,51888.0,40.0,Master
2,23.0,2.0,36753.0,39.0,Master
2,40.0,21.0,103057.0,40.0,Bachelor
5,29.0,3.0,74474.0,45.0,Master
4,22.0,0.0,27240.0,20.0,other
4,28.0,7.0,65424.0,40.0,Bachelor
4,34.0,10.0,86478.0,36.0,Bachelor
2,24.0,3.0,54996.0,40.0,Master
4,43.0,20.0,70264.0,45.0,Master
3,28.0,5.0,20611.0,40.0,Bachelor
5,26.0,8.0,34368.0,32.0,Master
2,37.0,6.0,67452.0,40.0,Master
5,35.0,11.0,151337.0,40.0,Master
4,26.0,2.0,27492.0,35.0,Master
5,37.0,8.0,73507.0,50.0,Bachelor
3,27.0,5.0,60505.0,60.0,Bachelor
5,28.0,4.0,46482.0,40.0,Master
4,25.0,5.0,57287.0,35.0,Master
4,39.0,16.0,64630.0,48.0,Doctoral
2,25.0,4.0,86478.0,50.0,Master
5,38.0,16.0,38916.0,36.0,Master
4,41.0,22.0,80202.0,34.0,Doctoral
5,39.0,12.0,60535.0,40.0,Master
5,39.0,10.0,57254.0,35.0,Bachelor
5,30.0,1.0,114575.0,40.0,Master
5,34.0,9.0,50413.0,39.0,other
5,38.0,15.0,100826.0,40.0,Master
4,59.0,34.0,140527.0,36.0,Bachelor
5,47.0,29.0,41247.0,60.0,other
4,21.0,0.0,25944.0,40.0,Master
2,42.0,15.0,68745.0,42.0,Master
5,40.0,8.0,15696.0,27.0,Doctoral
1,47.0,29.0,81433.0,37.0,other
5,29.0,10.0,59454.0,30.0,Bachelor
5,28.0,3.0,52996.0,37.0,Doctoral
2,44.0,15.0,45830.0,40.0,other
3,28.0,4.0,6192.0,16.0,other
4,34.0,8.0,91660.0,45.0,Doctoral
5,36.0,12.0,137490.0,40.0,Doctoral
5,31.0,7.0,75669.0,42.0,Master
5,40.0,16.0,104678.0,40.0,Bachelor
2,30.0,4.0,28872.0,32.5,Master
4,22.0,1.0,90482.0,45.0,Bachelor
4,32.0,5.0,54996.0,40.0,Bachelor
5,27.0,4.0,84019.0,45.0,Master
5,60.0,35.0,108098.0,32.0,Master
5,40.0,9.0,32424.0,40.0,Bachelor
4,31.0,14.0,80202.0,50.0,other
5,31.0,4.0,64859.0,40.0,Master
5,60.0,38.0,71340.0,38.0,Bachelor
4,20.0,1.0,8244.0,16.0,other
5,42.0,17.0,56211.0,40.0,Doctoral
1,50.0,30.0,122142.0,37.5,other
4,42.0,18.0,54996.0,45.0,Bachelor
5,31.0,3.0,51888.0,40.0,Master
5,28.0,5.0,63016.0,40.0,Doctoral
4,31.0,4.0,39254.0,40.0,other
5,27.0,3.0,37128.0,8.0,Master
2,28.0,8.0,69891.0,40.0,Bachelor
4,55.0,39.0,82656.0,70.0,other
5,26.0,7.0,85051.0,50.0,other
5,28.0,2.0,89368.0,45.0,Master
5,31.0,10.0,46566.0,35.0,other
4,28.0,8.0,63016.0,39.0,Master
5,32.0,13.0,54289.0,37.0,Bachelor
4,27.0,5.0,91660.0,30.0,Bachelor
2,31.0,6.0,61872.0,37.0,Master
4,35.0,12.0,54996.0,40.0,Bachelor
3,44.0,20.0,157017.0,40.0,other
5,22.0,2.0,34900.0,40.0,Master
4,23.0,3.0,48644.0,38.85731132075472,Master
2,53.0,35.0,129720.0,23.0,Master
5,47.0,20.0,137390.0,50.0,Master
3,45.0,13.0,36324.0,35.0,Master
5,25.0,3.0,41244.0,40.0,Master
2,27.0,6.0,70264.0,37.0,other
5,35.0,9.0,137490.0,40.0,Doctoral
5,22.0,0.0,71036.0,35.0,Bachelor
4,49.0,20.0,85051.0,40.0,Bachelor
2,37.0,5.0,73328.0,40.0,Master
4,28.0,4.0,45830.0,35.0,Master
4,22.0,1.0,62697.0,40.0,Master
4,35.0,9.0,77831.0,38.0,Doctoral
3,28.0,6.0,43386.0,36.0,other
3,35.0,11.0,44100.0,40.0,other
2,47.0,11.0,34368.0,36.0,Bachelor
1,45.0,21.0,171762.0,40.0,Master
5,21.0,1.0,16500.0,35.0,other
4,21.0,3.0,32315.0,40.0,other
5,20.0,1.0,25852.0,39.0,other
2,23.0,3.0,21769.0,35.0,Master
5,36.0,10.0,60535.0,36.0,Master
4,31.0,3.0,52248.0,40.0,Master
2,44.0,22.0,64630.0,40.0,Bachelor
4,49.0,27.0,75240.0,55.0,other
5,33.0,6.0,43452.0,39.5936329588015,other
2,24.0,7.0,50413.0,40.0,other
4,21.0,0.0,38620.0,35.0,Bachelor
3,38.0,12.0,54996.0,50.0,other
3,29.0,14.0,43538.0,30.0,other
4,58.0,35.0,94210.0,60.0,Master
4,52.0,30.0,76339.0,35.0,Bachelor
4,24.0,3.0,47352.0,40.0,other
4,35.0,10.0,117763.0,40.0,Master
5,29.0,4.0,49620.0,40.0,other
5,42.0,21.0,56264.0,38.0,Bachelor
4,29.0,5.0,56172.0,45.0,Master
5,52.0,28.0,86478.0,38.0,Master
3,33.0,5.0,25944.0,10.0,other
5,33.0,4.0,81682.0,40.0,Bachelor
2,27.0,5.0,43180.0,44.0,other
5,34.0,10.0,56264.0,37.5,Doctoral
4,21.0,0.0,11004.0,16.0,other
4,27.0,2.0,47436.0,38.0,Master
3,26.0,3.0,56211.0,45.0,Master
5,26.0,8.0,33000.0,40.0,other
5,20.0,2.0,22244.0,42.5,other
2,31.0,3.0,57287.0,55.0,other
5,37.0,19.0,76750.0,41.0,other
4,20.0,1.0,36324.0,40.0,Bachelor
4,22.0,2.0,45803.0,42.0,other
5,40.0,15.0,45180.0,40.0,Doctoral
4,45.0,9.0,52208.0,35.0,other
2,27.0,4.0,45241.0,40.0,Master
2,53.0,25.0,103776.0,60.0,Doctoral
4,37.0,6.0,83236.0,45.0,Doctoral
2,30.0,8.0,68745.0,40.0,Bachelor
4,42.0,7.0,58236.0,37.5,other
2,50.0,25.0,73274.0,37.5,other
3,29.0,5.0,59579.0,40.0,Doctoral
5,30.0,18.0,77832.0,50.0,Master
4,25.0,4.0,55128.0,40.0,Master
5,40.0,2.0,71966.0,38.0,Master
4,25.0,6.0,58881.0,44.0,Bachelor
3,38.0,12.0,48472.0,40.0,other
4,27.0,7.0,71966.0,45.0,Bachelor
4,29.0,1.0,24744.0,8.0,Bachelor
1,29.0,2.0,53437.0,40.0,Bachelor
3,41.0,17.0,49267.0,40.0,Master
5,25.0,5.0,68745.0,40.0,Master
2,30.0,12.0,43538.0,40.0,Master
5,34.0,14.0,85931.0,60.0,other
3,35.0,12.0,117763.0,35.0,other
5,41.0,20.0,78508.0,50.0,Bachelor
3,36.0,14.0,62598.0,40.0,other
1,36.0,11.0,91593.0,37.5,Bachelor
2,31.0,6.0,54049.0,45.0,Master
2,50.0,20.0,54480.0,34.0,Master
2,37.0,8.0,68102.0,40.0,Master
3,27.0,3.0,19248.0,8.0,Doctoral
5,30.0,10.0,190846.0,30.0,other
4,20.0,1.0,26124.0,37.10531914893617,other
5,27.0,3.0,38915.0,35.0,Doctoral
4,41.0,5.0,34034.0,40.0,Bachelor
5,27.0,3.0,54049.0,40.0,Master
5,43.0,20.0,113447.0,40.0,Bachelor
5,36.0,13.0,71850.0,40.0,Master
4,21.0,5.0,61071.0,38.0,other
4,43.0,22.0,86150.0,40.0,Bachelor
3,22.0,2.0,32424.0,40.0,other
4,22.0,5.0,40101.0,45.0,other
3,34.0,11.0,124092.0,35.0,Bachelor
5,25.0,4.0,56264.0,35.0,Bachelor
4,34.0,5.0,64152.0,40.0,Doctoral
2,59.0,25.0,62018.0,39.0,Bachelor
4,27.0,6.0,74474.0,40.0,Bachelor
4,45.0,19.0,68041.0,37.0,Doctoral
1,39.0,5.0,54049.0,38.0,Doctoral
5,51.0,30.0,127453.0,40.0,Bachelor
5,35.0,4.0,56.0,8.0,Doctoral
2,31.0,2.0,18355.0,40.0,Master
2,27.0,2.0,37059.0,40.0,Bachelor
4,44.0,21.0,122142.0,28.0,Bachelor
4,22.0,2.0,38955.0,38.0,other
4,29.0,6.0,105884.0,40.0,Bachelor
3,36.0,8.0,86359.0,37.5,other
1,28.0,2.0,23352.0,32.0,other
5,30.0,6.0,137490.0,40.0,Doctoral
2,24.0,2.0,45830.0,40.0,other
