OrgSize_Empl219,WorkWeekHrs,YearsCodePro,Age1stCode,Country_Canada,Age,JobFactors_Idealist,LanguageWorkedWith_C,Country_Netherlands,Country_Finland,Country_France,ConvertedComp
0,40.0,3.0,11.0,0,24.0,0,1,1,0,0,39250.0
0,38.0,4.0,18.0,1,28.0,0,0,0,0,0,58167.0
0,40.0,8.0,5.0,0,36.0,1,1,0,0,0,34900.0
0,40.0,1.0,11.0,0,24.0,0,0,0,0,0,50868.0
1,40.0,16.0,9.0,0,39.0,0,0,0,0,0,98321.0
1,40.0,12.0,11.0,0,34.0,0,1,0,0,0,38916.0
1,50.0,3.0,10.0,0,27.0,0,0,0,1,0,91606.0
0,45.0,6.0,14.0,0,26.0,0,1,0,0,1,40301.0
0,45.0,4.0,13.0,0,31.0,1,0,0,0,1,67215.0
0,40.0,5.0,14.0,0,25.0,0,0,0,0,0,46698.0
1,35.0,0.0,13.0,0,25.0,0,1,0,0,0,41077.0
0,50.0,3.0,17.0,0,24.0,0,0,0,0,0,15268.0
0,40.0,5.0,15.0,0,29.0,0,0,0,0,0,40848.0
0,32.0,5.0,12.0,0,24.0,1,0,0,0,0,34368.0
1,40.0,8.0,14.0,0,35.0,0,0,0,0,0,47105.0
0,40.0,34.0,11.0,0,57.0,0,0,0,0,0,77911.0
0,42.0,9.0,19.0,1,30.0,0,0,0,0,0,80202.0
1,8.0,3.0,18.0,0,29.0,0,0,0,0,0,41244.0
0,37.0,18.0,10.0,1,45.0,0,0,0,0,0,81518.0
0,50.0,18.0,6.0,0,35.0,0,1,0,0,0,105986.0
0,40.0,8.0,9.0,0,33.0,0,0,0,0,0,85931.0
1,45.0,20.0,14.0,0,48.0,0,0,1,0,0,54049.0
1,40.0,10.0,9.0,1,43.0,0,0,0,0,0,51888.0
0,40.0,6.0,14.0,0,33.0,0,0,0,0,0,67485.0
0,40.0,9.0,10.0,0,31.0,0,1,0,0,1,61071.0
0,40.0,15.0,12.0,1,39.0,0,1,0,0,0,76339.0
0,40.0,15.0,19.0,0,41.0,0,0,0,0,0,64859.0
1,35.0,6.0,14.0,0,28.0,1,1,0,0,0,42028.0
0,37.5,24.0,14.0,0,48.0,0,0,0,0,0,114575.0
0,15.0,13.0,10.0,0,38.0,0,0,1,0,0,10308.0
0,45.0,3.0,30.0,0,34.0,1,1,0,0,0,57573.0
0,40.0,2.0,12.0,0,29.0,0,0,0,0,0,56264.0
0,40.0,4.0,15.0,0,28.0,0,1,1,0,0,32424.0
0,40.0,5.0,12.0,1,31.0,0,0,0,0,0,43538.0
1,42.0,20.0,15.0,0,50.0,0,1,0,0,1,83972.0
0,45.0,27.0,16.0,0,53.0,1,0,0,0,0,114575.0
0,40.0,10.0,16.0,0,32.0,0,0,0,0,0,139162.0
0,30.0,7.0,16.0,0,37.0,1,0,0,0,1,57254.0
0,38.0,5.0,12.0,0,28.0,0,0,0,0,0,50321.0
1,56.0,3.0,18.0,1,26.0,0,0,0,0,0,68745.0
1,45.0,2.0,16.0,0,23.0,1,0,0,0,1,30604.0
0,38.0,0.0,11.0,0,28.0,0,0,0,0,0,64888.0
1,45.0,6.0,12.0,0,26.0,0,0,0,1,0,51559.0
0,38.0,2.0,20.0,0,36.0,0,0,0,0,0,97389.0
0,50.0,30.0,22.0,0,55.0,1,1,0,0,1,91660.0
0,38.0,17.0,13.0,1,38.0,1,1,0,0,0,116333.0
0,14.0,4.0,6.0,0,25.0,1,1,0,0,1,11676.0
0,40.784946236559136,20.0,30.0,1,62.0,0,1,0,0,0,75669.0
0,8.0,20.0,16.0,0,40.0,1,0,1,0,0,68745.0
0,60.0,5.0,4.0,0,36.0,1,0,1,0,0,58368.0
0,37.5,2.0,10.0,0,25.0,0,0,0,0,0,43180.0
0,10.0,8.0,20.0,0,32.0,0,1,0,0,1,51704.0
1,38.0,0.0,16.0,0,56.0,0,0,0,0,0,49725.0
0,40.0,5.0,21.0,0,39.0,0,0,0,0,0,54480.0
0,40.0,8.0,12.0,0,32.0,1,0,1,0,0,57287.0
0,40.0,9.0,10.0,0,30.0,0,0,0,0,0,122142.0
1,45.0,10.0,15.0,0,29.0,1,0,0,0,1,49722.0
0,40.0,12.0,12.0,0,37.0,1,0,0,0,1,93951.0
0,40.0,6.0,14.0,0,26.0,0,0,0,0,0,68745.0
0,35.0,3.0,10.0,1,27.0,0,0,0,0,0,65424.0
0,40.0,2.0,12.0,0,26.0,0,0,0,0,0,103.0
1,38.0,21.0,10.0,0,42.0,0,0,0,0,0,89368.0
0,40.0,0.0,13.0,0,20.0,0,1,1,0,0,14268.0
0,40.0,15.0,14.0,0,33.0,0,0,0,1,0,45830.0
0,37.0,2.0,18.0,0,21.0,1,1,0,0,0,24207.0
0,40.0,3.0,16.0,0,32.0,0,1,0,0,1,52248.0
0,40.0,5.0,17.0,0,30.0,0,0,0,0,0,52339.0
0,39.38520408163265,2.0,17.0,0,29.0,0,0,0,0,0,52968.0
0,40.0,2.0,15.0,0,27.0,0,0,1,0,0,35748.0
0,35.0,3.0,15.0,0,27.0,1,1,0,0,0,68745.0
1,40.0,30.0,16.0,1,54.0,0,0,0,0,0,54996.0
0,37.25,18.0,8.0,0,40.0,0,0,0,0,0,43428.0
0,45.0,7.0,14.0,1,29.0,0,0,0,0,0,41247.0
0,20.0,6.0,14.0,1,26.0,0,0,0,0,0,26124.0
0,40.0,2.0,13.0,0,23.0,0,0,0,0,0,35748.0
0,38.0,7.0,15.0,0,31.0,1,0,0,0,0,105000.0
0,40.0,2.0,12.0,1,28.0,1,0,0,0,0,35518.0
1,40.0,3.0,12.0,0,24.0,0,1,0,0,0,57287.0
0,10.0,5.0,5.0,0,33.0,0,0,1,0,0,25944.0
1,38.0,8.0,4.0,0,36.0,0,1,0,1,0,31022.0
0,40.0,5.0,30.0,0,35.0,0,0,0,1,0,39314.0
0,40.0,12.0,14.0,1,35.0,0,1,0,0,0,101649.0
0,30.0,3.0,10.0,0,26.0,1,0,0,0,0,85051.0
0,40.0,4.0,17.0,1,34.0,1,1,0,0,0,62807.0
1,40.0,17.0,6.0,1,40.0,0,0,0,0,0,68745.0
1,31.0,6.0,9.0,1,26.0,1,0,0,0,0,40101.0
0,50.0,3.0,10.0,0,29.0,0,0,0,0,1,77556.0
0,45.0,5.0,12.0,0,31.0,0,0,1,0,0,68745.0
1,40.0,31.0,11.0,0,46.0,0,0,0,0,0,72522.0
0,40.0,11.0,16.0,0,35.0,0,0,0,1,0,91660.0
0,38.0,4.0,21.0,0,26.0,1,0,0,1,0,70264.0
0,40.0,11.0,18.0,0,37.0,0,0,0,0,0,97288.0
0,40.0,12.0,15.0,0,45.0,1,0,0,0,0,91660.0
0,35.0,4.0,15.0,0,23.0,0,0,0,0,0,16031.0
0,40.0,9.0,18.0,0,31.0,0,0,0,0,0,34372.0
0,37.5,3.0,11.0,1,23.0,1,0,0,0,0,35721.0
1,35.0,2.0,14.0,1,28.0,0,0,0,0,0,63016.0
0,40.0,7.0,23.0,0,40.0,0,0,0,0,1,69495.0
0,50.0,35.0,16.0,0,61.0,1,0,0,0,0,76339.0
0,39.0,11.0,10.0,0,34.0,0,0,0,0,0,33000.0
1,40.0,13.0,10.0,0,36.0,0,0,0,1,0,151263.0
0,40.0,3.0,14.0,0,25.0,0,0,0,0,0,38916.0
0,65.0,4.0,11.0,0,24.0,0,0,0,0,0,10896.0
0,18.0,1.0,14.0,0,23.0,0,0,0,0,0,18400.0
0,40.0,2.0,14.0,0,20.0,1,0,1,0,0,26068.0
0,40.0,6.0,20.0,0,36.0,0,1,0,0,0,86616.0
0,40.0,3.0,20.0,0,25.0,0,0,0,0,0,40101.0
1,35.0,5.0,10.0,0,24.0,0,0,0,0,0,43538.0
0,35.0,0.0,18.0,0,23.0,0,0,1,0,0,48121.0
1,40.0,3.0,12.0,0,25.0,0,0,1,0,0,20112.0
0,35.0,5.0,14.0,1,26.0,0,0,0,0,0,75669.0
0,42.0,3.0,15.0,0,25.0,0,0,0,0,0,54965.0
0,45.0,25.0,20.0,0,57.0,0,0,0,0,0,71093.0
0,60.0,32.0,18.0,0,51.0,0,0,0,0,0,124792.0
0,40.0,7.0,12.0,0,31.0,0,1,0,0,0,69723.0
0,40.0,9.0,11.0,1,29.0,1,0,0,0,0,68745.0
0,38.0,0.0,19.0,0,26.0,1,0,1,0,0,34368.0
0,7.0,4.0,13.0,0,27.0,0,0,0,0,0,43180.0
0,39.0,3.0,12.0,0,30.0,0,0,0,0,0,74970.0
0,42.0,9.0,13.0,1,37.0,0,1,0,0,0,69891.0
0,32.0,10.0,8.0,0,38.0,1,1,0,0,0,87996.0
1,45.0,3.0,14.0,1,25.0,0,0,0,0,0,67312.0
0,40.0,7.0,16.0,0,29.0,0,1,0,0,0,54996.0
0,40.0,5.0,17.0,0,25.0,0,0,0,0,0,50184.0
0,40.0,3.0,16.0,0,21.0,1,0,0,0,0,34368.0
0,50.0,12.0,12.0,0,30.0,0,0,0,0,0,45379.0
0,38.0,12.0,16.0,0,33.0,0,0,0,0,0,50184.0
0,40.0,2.0,9.0,0,32.0,0,0,0,0,0,59454.0
0,32.0,23.0,18.0,0,41.0,0,1,0,0,0,51888.0
0,40.0,23.0,10.0,0,43.0,0,1,0,0,0,66209.0
0,40.0,41.0,14.0,0,62.0,0,0,0,0,0,77556.0
1,60.0,20.0,7.0,0,36.0,0,0,1,0,0,131.0
1,32.0,8.0,10.0,0,27.0,0,1,0,0,0,164988.0
0,42.0,8.0,18.0,0,31.0,1,0,0,0,0,108098.0
0,35.0,18.0,12.0,1,39.0,0,0,0,0,0,51030.0
0,40.0,5.0,15.0,0,24.0,0,1,0,0,0,16794.0
0,40.0,33.0,19.0,0,57.0,1,0,0,1,0,73274.0
1,40.0,12.0,18.0,0,33.0,0,1,0,0,0,91593.0
0,52.0,19.0,10.0,0,38.0,1,0,0,0,0,104678.0
0,45.0,11.0,6.0,1,37.0,0,0,0,0,0,70231.0
1,70.0,5.0,11.0,0,23.0,0,0,0,0,1,51888.0
0,45.0,12.0,20.0,0,40.0,1,0,0,0,1,48120.0
0,30.0,10.0,8.0,0,30.0,0,0,1,0,0,34368.0
0,40.0,26.0,12.0,1,42.0,0,0,0,0,0,65308.0
0,38.0,3.0,8.0,0,20.9,0,0,0,0,0,41244.0
0,5.0,5.0,16.0,0,30.0,0,0,1,0,0,22915.0
0,40.0,11.0,12.0,0,37.0,1,0,0,0,0,54996.0
1,38.0,3.0,14.0,0,27.0,0,0,0,1,0,43956.0
0,32.0,27.0,13.0,0,58.0,0,0,0,0,0,71036.0
0,35.0,1.0,15.0,0,28.0,0,0,0,0,0,34372.0
0,37.5,5.0,19.0,0,25.0,0,0,0,0,0,24207.0
0,40.0,18.0,11.0,0,41.0,0,0,0,0,0,59006.0
0,40.0,10.0,15.0,0,34.0,0,0,0,0,0,73507.0
0,35.0,12.0,12.0,0,37.0,0,0,0,0,0,62598.0
0,40.0,22.0,11.0,0,42.0,0,0,0,0,0,54956.0
0,45.0,1.0,22.0,0,30.0,0,0,0,0,1,56345.0
0,37.0,3.0,9.0,0,31.0,0,0,0,0,0,59454.0
1,40.0,27.0,24.0,0,58.0,0,0,0,0,0,78508.0
0,37.5,3.0,16.0,1,25.0,1,0,0,0,0,63240.0
0,45.0,10.0,14.0,0,29.0,0,0,0,0,0,62697.0
0,40.0,22.0,9.0,0,44.0,1,1,0,0,1,64630.0
0,40.0,14.0,20.0,0,39.0,0,0,0,0,0,36664.0
0,44.0,4.0,18.0,0,25.0,0,0,0,0,0,59579.0
1,35.0,0.0,19.0,0,24.0,0,0,0,0,0,34900.0
1,5.0,2.0,17.0,0,26.0,0,0,0,0,0,60752.0
0,38.0,1.0,15.0,0,28.0,0,0,0,0,0,60505.0
0,55.0,2.0,15.0,0,23.0,0,0,0,0,0,19632.0
0,40.0,10.0,12.0,0,38.0,0,0,0,0,0,62117.0
0,7.0,0.0,13.0,0,21.0,0,0,1,0,0,5640.0
0,35.0,7.0,8.0,0,27.0,0,0,0,0,0,49160.0
1,39.0,8.0,16.0,0,32.0,1,0,0,0,0,80202.0
0,37.5,8.0,7.0,0,30.0,0,1,1,0,0,39254.0
0,5.0,2.0,13.0,0,22.0,1,1,0,0,0,8020.0
0,40.0,21.0,7.0,0,43.0,0,1,1,0,0,90079.0
0,40.13716814159292,10.0,18.0,0,39.0,0,0,0,0,0,68745.0
1,35.0,23.0,8.0,0,42.0,1,0,0,0,0,26184.0
1,38.0,18.0,18.0,0,39.0,0,0,0,0,0,60492.0
1,37.0,2.0,16.0,0,25.0,0,0,0,0,0,30480.0
0,40.0,3.0,10.0,0,26.0,0,0,0,0,1,68068.0
0,36.0,2.0,22.0,0,25.0,1,0,0,0,1,62807.0
1,19.0,23.0,23.0,0,50.0,0,1,0,0,1,40101.0
1,45.0,18.0,5.0,0,29.0,1,0,1,0,0,80202.0
1,45.0,19.0,13.0,0,44.0,1,0,1,0,0,100253.0
0,50.0,3.0,10.0,0,26.0,1,0,0,0,1,68745.0
1,40.0,5.0,18.0,0,31.0,1,0,0,0,0,81074.0
0,39.0,1.0,17.0,0,23.0,0,0,0,0,0,32081.0
0,40.0,4.0,13.0,0,31.0,1,0,0,0,1,51030.0
0,37.0,13.0,15.0,0,54.0,0,0,0,0,0,70264.0
1,44.0,25.0,13.0,0,49.0,0,0,0,0,1,68705.0
0,40.0,9.0,16.0,0,30.0,0,1,0,0,0,80155.0
0,50.0,5.0,19.0,0,28.0,0,1,0,0,0,31620.0
0,55.0,4.0,14.0,0,29.0,0,0,0,0,0,25944.0
0,40.0,1.0,20.0,0,24.0,1,1,0,0,0,51147.0
0,35.0,0.0,18.0,0,22.0,0,0,0,0,1,31888.0
1,50.0,18.0,14.0,1,25.0,0,1,0,0,0,17558.0
0,40.0,7.0,7.0,0,27.0,1,0,0,0,0,57287.0
0,40.0,17.0,10.0,0,39.0,0,0,1,0,0,33000.0
0,37.5,14.0,8.0,1,40.0,0,0,0,0,0,75631.0
0,40.0,5.0,17.0,0,21.0,0,1,0,0,0,41244.0
0,43.0,3.0,10.0,0,30.0,1,0,0,0,1,44100.0
0,37.0,19.0,8.0,0,31.0,0,0,0,0,0,51704.0
0,30.0,3.0,20.0,0,24.0,0,1,0,0,0,76339.0
0,40.0,3.7960526315789473,24.0,0,37.0,0,0,0,0,0,42525.0
0,35.0,21.0,14.0,0,55.0,0,0,0,0,0,72385.0
0,40.0,12.0,12.0,0,33.0,1,1,0,0,0,54996.0
0,30.0,5.0,16.0,1,30.0,1,0,0,0,0,51559.0
0,36.5,7.0,12.0,0,31.0,0,1,0,1,0,53575.0
1,35.0,8.0,18.0,0,33.0,1,1,0,0,0,41077.0
0,45.0,18.0,7.0,1,40.0,1,1,0,0,0,112283.0
0,35.0,2.0,12.0,0,22.0,1,1,0,0,1,27492.0
0,50.0,7.0,17.0,0,32.0,0,1,1,0,0,75348.0
0,40.0,3.0,15.0,0,25.0,1,0,0,0,0,44048.0
1,38.0,14.0,10.0,0,33.0,1,0,0,0,0,74474.0
1,38.0,16.0,11.0,1,41.0,0,1,0,0,0,48120.0
0,45.0,15.0,10.0,0,38.0,1,0,0,0,0,84019.0
0,39.0,2.0,11.0,0,27.0,0,0,0,0,0,22056.0
0,37.0,1.0,22.0,0,27.0,0,0,0,0,0,38778.0
0,40.0,4.0,21.0,0,30.0,0,0,0,0,0,54049.0
0,27.0,8.0,30.0,0,40.0,0,1,0,1,0,15696.0
1,40.0,15.0,17.0,0,36.0,0,0,1,0,0,83016.0
0,37.5,15.0,7.0,1,43.0,0,0,0,0,0,68745.0
1,40.0,17.0,12.0,1,41.0,1,0,0,0,0,86478.0
0,40.0,0.0,14.0,0,23.0,0,0,0,0,1,53424.0
1,60.0,2.0,22.0,0,25.0,1,1,1,0,0,91593.0
1,40.0,18.0,28.0,0,50.0,1,0,0,0,0,68745.0
0,37.5,12.0,4.0,0,37.0,0,1,0,0,0,58167.0
0,40.0,7.0,14.0,0,26.0,1,1,0,0,0,24648.0
0,40.0,9.0,14.0,0,40.0,1,0,0,0,0,32424.0
0,39.0,15.0,8.0,1,35.0,1,1,0,0,0,86619.0
0,38.0,3.0,18.0,0,25.0,0,0,0,0,0,45241.0
0,38.0,2.0,15.0,0,26.0,0,0,0,0,1,38915.0
0,30.0,6.0,17.0,0,26.0,0,0,1,0,0,18321.0
1,32.0,0.0,14.0,0,34.0,0,0,0,0,0,42828.0
1,40.0,1.0,28.0,0,32.0,1,0,0,0,0,76339.0
0,40.0,6.0,16.0,0,28.0,0,0,0,0,0,44969.0
0,40.0,2.0,18.0,0,25.0,0,1,0,0,0,59544.0
0,35.0,15.0,11.0,1,58.0,0,0,0,0,0,103776.0
0,35.0,4.0,16.0,0,29.0,0,0,0,0,1,54480.0
0,40.0,3.0,10.0,0,28.0,0,1,0,0,1,56376.0
0,40.0,22.0,12.0,0,50.0,0,0,1,0,0,118325.0
0,38.0,25.0,11.0,0,46.0,1,0,0,0,0,112529.0
0,40.0,11.0,6.0,0,37.0,0,0,0,0,0,90802.0
1,40.0,2.0,10.0,0,24.0,0,0,0,0,0,45241.0
0,45.0,1.0,16.0,0,24.0,0,0,0,0,0,57287.0
1,37.5,0.0,15.0,1,27.0,0,1,0,0,0,56750.0
0,35.0,4.0,18.0,0,25.0,0,0,0,0,0,38778.0
1,20.0,3.0,7.0,0,20.0,0,0,1,0,0,6192.0
0,40.0,0.0,16.0,0,24.0,0,0,0,0,0,31776.0
0,40.0,20.0,18.0,1,40.0,0,1,0,0,0,41244.0
0,40.0,15.0,8.0,0,43.0,0,0,0,0,0,97288.0
0,40.0,5.0,15.0,0,27.0,1,0,0,0,0,68068.0
0,35.0,3.0,16.0,0,23.0,0,0,0,0,0,21769.0
0,8.5,7.0,16.0,0,24.0,0,0,0,0,1,48121.0
0,40.0,15.0,25.0,0,45.0,0,0,0,0,0,58881.0
0,37.0,7.0,14.0,0,36.0,0,0,0,0,0,36720.0
0,30.0,17.0,7.0,0,32.0,0,0,0,0,0,61071.0
0,45.0,27.0,12.0,0,47.0,1,1,0,0,0,103408.0
0,60.0,30.0,7.0,0,43.0,0,1,0,0,1,45803.0
1,30.0,10.0,15.0,0,48.0,1,0,1,0,0,27492.0
1,55.0,1.0,14.0,0,32.0,0,0,0,0,0,32424.0
0,45.0,20.0,10.0,0,37.0,0,0,0,0,0,64860.0
0,44.0,13.0,25.0,0,48.0,0,0,0,0,0,46566.0
0,40.0,13.0,12.0,0,33.0,0,0,0,0,0,64859.0
0,40.0,5.0,20.0,0,38.0,0,0,0,0,1,81074.0
1,30.0,3.0,18.0,0,32.0,0,0,1,0,0,63016.0
1,40.0,0.0,20.0,0,33.0,0,0,0,0,0,47563.0
0,36.0,19.0,8.0,0,41.0,1,0,0,0,0,171862.0
0,40.0,18.0,9.0,0,40.0,0,1,0,0,0,71758.0
0,35.0,5.0,17.0,0,26.0,0,1,0,0,0,61704.0
0,48.0,2.0,14.0,0,22.0,1,0,0,0,0,34020.0
0,40.0,19.0,14.0,0,44.0,0,0,0,0,0,91660.0
0,35.0,4.0,15.0,0,27.0,0,0,0,0,0,110691.0
0,40.0,13.0,13.0,0,51.0,0,0,0,0,0,38916.0
0,40.0,13.0,15.0,1,37.0,1,0,0,0,0,86478.0
1,50.0,23.0,8.0,1,45.0,0,0,0,0,0,82488.0
1,20.0,6.0,18.0,1,27.0,0,0,0,0,0,17388.0
0,38.0,22.0,10.0,0,45.0,0,1,0,0,0,83194.0
0,37.5,3.0,20.0,0,30.0,0,0,0,0,0,85051.0
0,40.0,6.0,10.0,0,33.0,0,1,0,0,0,55716.0
0,40.0,6.0,9.0,0,28.0,0,0,0,1,0,48644.0
0,36.0,24.0,14.0,0,50.0,0,0,0,0,1,61872.0
0,38.0,5.0,14.0,0,28.0,0,0,0,0,0,48120.0
0,40.0,3.0,15.0,0,22.0,0,0,0,0,0,37812.0
0,37.0,3.0,6.0,0,44.0,0,1,0,0,0,40070.0
0,50.0,5.0,11.0,0,28.0,1,0,0,0,0,71850.0
0,35.0,9.0,13.0,1,29.0,0,0,0,0,0,53909.0
0,40.0,2.0,14.0,0,29.0,0,0,0,1,0,53437.0
0,35.0,4.0,14.0,0,28.0,0,0,1,0,0,18564.0
1,40.0,10.0,13.0,0,39.0,0,1,0,0,0,49500.0
0,37.0,15.0,11.0,1,36.0,0,0,0,0,0,130847.0
0,40.0,4.0,11.0,0,21.0,0,0,0,0,0,45830.0
0,48.0,36.0,16.0,0,59.0,0,0,0,0,0,129720.0
0,40.0,5.0,10.0,1,35.0,1,0,0,0,0,129775.0
0,37.0,1.0,15.0,0,23.0,1,0,0,0,0,34372.0
0,40.0,3.0,8.0,0,26.0,0,0,0,1,0,32316.0
0,60.0,10.0,10.0,1,39.0,0,0,0,0,0,49620.0
0,40.0,7.0,18.0,1,29.0,0,1,0,0,0,70658.0
1,50.0,2.0,14.0,0,24.0,0,0,1,0,0,22701.0
0,50.0,3.0,19.0,0,26.0,1,0,0,0,0,64630.0
0,39.38520408163265,2.0,20.0,0,30.0,0,0,0,0,0,26640.0
1,35.0,5.0,12.0,0,31.0,0,0,0,0,0,58992.0
1,41.0,3.0,14.0,0,25.0,1,0,0,0,0,65308.0
0,40.0,2.0,23.0,0,24.0,1,1,0,0,0,4404.0
0,42.0,20.0,13.0,0,44.0,0,0,0,0,0,97389.0
0,35.0,10.0,14.0,1,51.0,0,0,0,0,0,52339.0
0,50.0,5.0,15.0,0,28.0,0,1,0,0,0,42072.0
0,40.0,6.0,18.0,0,27.0,0,0,0,0,0,41244.0
0,40.0,15.0,19.0,1,35.0,0,0,0,0,0,87559.0
1,40.0,5.0,15.0,0,30.0,1,1,0,0,0,25522.0
1,36.0,23.0,18.0,0,50.0,0,0,0,0,0,51888.0
0,37.5,2.0,12.0,0,22.0,0,0,0,0,0,45797.0
0,42.0,4.0,13.0,1,26.0,1,0,0,0,0,33510.0
0,40.0,20.0,11.0,0,47.0,0,0,1,0,0,56914.0
0,40.0,15.0,12.0,0,37.0,0,0,0,0,0,48000.0
0,35.0,2.0,11.0,0,33.0,1,0,0,0,1,84019.0
0,37.5,22.0,7.0,0,37.0,0,1,0,0,0,43363.0
0,40.0,6.0,19.0,0,30.0,0,1,0,0,1,82155.0
0,43.0,14.0,13.0,0,33.0,0,0,1,0,0,81074.0
0,35.0,21.0,9.0,0,44.0,0,0,1,0,0,114575.0
0,40.0,9.0,20.0,1,32.0,0,0,0,0,0,59454.0
0,45.0,5.0,19.0,0,28.0,1,1,0,0,1,53437.0
0,41.0,3.0,18.0,0,27.0,0,1,0,0,0,41244.0
0,42.0,3.0,18.0,0,27.0,1,0,0,1,0,60505.0
0,20.0,5.0,13.0,0,22.0,0,1,1,0,0,22915.0
0,40.0,20.0,15.0,0,39.0,0,1,0,0,0,54996.0
0,35.0,2.0,12.0,0,24.0,0,0,0,1,0,43538.0
1,40.0,5.0,9.0,1,27.0,0,0,0,0,0,60505.0
0,40.13716814159292,12.0,14.0,0,40.0,1,1,0,0,0,100826.0
1,40.0,0.0,42.0,0,45.0,0,0,0,0,0,41244.0
0,40.0,5.0,12.0,0,30.0,1,0,0,0,0,72182.0
0,40.0,10.0,14.0,0,33.0,0,0,0,0,1,69891.0
1,40.0,10.0,13.0,0,35.0,0,0,0,0,1,62913.0
1,40.0,4.0,11.0,0,26.0,1,1,0,0,0,29460.0
1,8.0,1.0,17.0,0,32.0,1,1,0,0,0,57287.0
0,40.0,20.0,10.0,1,48.0,0,1,0,0,0,179000.0
0,35.0,2.0,26.0,0,30.0,1,0,0,0,1,67861.0
0,40.0,4.0,8.0,0,32.0,0,0,0,0,0,45830.0
0,39.0,2.0,14.0,0,23.0,0,1,0,0,0,27492.0
0,40.0,2.0,21.0,0,30.0,0,0,0,0,0,27492.0
0,35.0,10.0,12.0,0,36.0,0,0,0,0,0,64888.0
1,37.0,2.0,29.0,0,30.0,0,1,0,0,0,40563.0
0,35.0,4.0,13.0,0,26.0,0,1,0,0,0,77522.0
0,50.0,28.0,10.0,0,49.0,0,0,0,1,0,78508.0
0,33.5,3.0,13.0,0,27.0,0,0,0,0,0,42525.0
0,40.0,5.0,10.0,0,39.0,1,0,0,0,1,54956.0
0,45.0,9.0,15.0,0,33.0,1,0,0,0,1,68745.0
1,40.0,4.0,5.0,0,26.0,1,1,0,0,0,57287.0
0,40.0,7.0,10.0,0,30.0,1,1,0,0,0,81125.0
0,45.0,0.0,19.0,1,28.0,0,0,0,0,0,68748.0
0,37.0,1.0,13.0,0,25.0,1,0,0,0,0,37485.0
0,50.0,15.0,9.0,1,40.0,0,0,0,0,0,68748.0
1,35.0,12.0,13.0,0,40.0,0,0,0,0,1,59454.0
0,37.5,4.0,14.0,0,25.0,0,1,0,0,0,65424.0
0,39.0,13.0,15.0,0,38.0,0,0,0,0,0,86478.0
0,40.0,4.0,14.0,0,25.0,0,0,0,0,0,12060.0
0,23.0,8.0,17.0,0,29.0,0,0,0,0,1,56490.0
0,40.0,8.0,21.0,0,34.0,0,0,0,0,0,45797.0
0,39.38520408163265,7.0,20.0,0,31.0,0,0,0,0,0,60725.0
0,40.0,8.0,12.0,1,29.0,0,0,0,0,0,49500.0
0,40.0,5.0,13.0,0,23.0,0,0,0,0,0,37128.0
0,40.0,24.0,28.0,0,52.0,0,0,0,0,0,51704.0
0,40.0,1.0,18.0,0,22.0,1,0,0,0,1,29904.0
1,40.0,8.0,12.0,1,30.0,1,1,0,0,0,64287.0
0,37.5,5.0,10.0,0,26.0,0,0,0,0,0,80155.0
1,50.0,3.0,16.0,0,25.0,0,0,1,0,0,80202.0
0,40.0,10.0,12.0,0,32.0,1,1,0,0,0,59454.0
0,40.0,3.0,24.0,0,30.0,1,1,0,0,0,73507.0
0,10.0,6.0,13.0,0,32.0,0,0,0,0,0,13749.0
0,36.0,8.0,9.0,0,27.0,0,0,0,0,0,64124.0
1,40.0,8.0,19.0,0,48.0,0,0,1,0,0,80202.0
0,50.0,18.0,17.0,0,47.0,0,0,0,0,0,38496.0
0,40.0,24.0,13.0,1,50.0,0,0,0,0,0,68748.0
0,55.0,3.0,16.0,0,31.0,0,1,0,0,0,57287.0
1,65.0,20.0,12.0,1,41.0,0,0,0,0,0,43992.0
0,40.47211895910781,22.0,8.0,0,43.0,0,0,0,0,1,63240.0
0,50.0,9.0,20.0,0,31.0,1,0,0,0,0,193889.0
1,45.0,5.0,11.0,0,27.0,0,0,0,0,0,83194.0
0,35.0,1.0,20.0,0,27.0,0,1,0,0,0,52704.0
0,32.0,21.0,12.0,0,46.0,0,0,0,0,0,57287.0
0,39.0,17.0,12.0,0,42.0,0,0,0,0,0,98150.0
1,37.5,6.0,10.0,0,37.0,0,1,0,1,0,58881.0
0,40.0,19.0,18.0,0,41.0,1,0,0,0,0,126032.0
1,40.0,3.0,14.0,0,27.0,0,0,0,0,0,59454.0
0,40.0,31.0,18.0,0,54.0,0,1,0,0,1,196250.0
0,60.0,1.0,23.0,1,28.0,0,0,0,0,0,31020.0
0,42.0,4.0,25.0,0,33.0,0,0,0,0,0,49267.0
0,40.0,11.0,8.0,0,30.0,0,0,0,0,0,27492.0
1,37.0,7.0,16.0,0,51.0,0,0,0,0,0,142992.0
0,35.0,5.0,16.0,0,37.0,0,1,0,0,0,189078.0
0,40.0,2.0,7.0,0,26.0,0,0,0,0,0,54996.0
0,40.0,4.0,25.0,0,30.0,0,0,1,0,0,45797.0
0,38.55821205821206,7.0,7.0,0,27.0,1,1,0,0,0,45241.0
1,45.0,20.0,16.0,0,37.0,1,0,0,0,0,64860.0
1,37.5,10.0,20.0,0,31.0,0,1,0,0,1,61398.0
0,40.0,3.0,11.0,0,22.0,0,1,0,0,0,91660.0
1,40.0,21.0,12.0,0,47.0,0,1,0,1,0,170484.0
